Startseite,Endseite,Abbilder,ID,Titel,Autor,Jahr,Link,Schriftenreihe,Band,Textbeziehungen
,,,094956456,Untersuchungen über den Generationswechsel von Trichosphaerium sieboldi Schn.,"Schaudinn, Fritz R.",1900,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/07-abh/18991900/tif/&pn=0000395,07-abh,18991900,
1,2,,094960690,Über Delthyris oder Spirifer und Orthis : Auszug,"Buch, Leopold von",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000004,08-verh,1836,
3,5,,094953082,Über die von Herrn v. Prokesch in Thera entdeckten Inschriften : Auszug,"Böckh, August",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000006,08-verh,1836,Fortsetzung: 094957703
5,6,,094953260,Die Schnecken des Steinbergs bei Steinheim in Würtemberg,"Buch, Leopold von",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000008,08-verh,1836,
6,7,,094929963,Beitrag zur Rechtsgeschichte des Adels im neuern Europa : Auszug,"Savigny, Friedrich Karl von",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000009,08-verh,1836,
7,8,,094904014,Zur Geschichte der italienischen Poesie : Auszug aus dem Abschnitt über Torquato Tasso,"Ranke, Leopold von",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000010,08-verh,1836,Verweis: 094975205
9,10,,094961743,Über die Wirkungsart der einfachen galvanischen Kette,"Karsten, Karl Johann Bernhard",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000012,08-verh,1836,
11,12,,094957703,Über die von Herrn v. Prokesch in Thera entdeckten Inschriften : Auszug,"Böckh, August",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000014,08-verh,1836,Hauptteil: 094953082
14,15,,094952787,Über rechts und links gewundene Bergkrystalle : Auszug,"Weiss, Christian Samuel",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000017,08-verh,1836,
20,21,,094959609,Neue Bestimmung einer Rhomboëderfläche am Kalkspath : Auszug,"Weiss, Christian Samuel",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000023,08-verh,1836,
21,22,,094975280,"Über die Übereinstimmung der Krystallform und der chemischen Zusammensetzung der Metalloxyde, welche zwei Proportionen Metall und drei Proportionen Sauerstoff enthalten. und ihrer Verbindungen","Mitscherlich, Eilhard",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000024,08-verh,1836,
25,26,,094952310,"Über den M'. Curius, der den Velinus abgeleitet : Auszug","Zumpt, Karl Gottlob",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000028,08-verh,1836,
26,28,,09490121X,"Der Tellurische Zusammenhang der Natur und Geschichte in den Productionen der drei Naturreiche, oder: Über eine geographische Productenkunde : Auszug","Ritter, Karl",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000029,08-verh,1836,
29,30,,094958505,Über das altslawische Conjugations-System im Verhältniss zum Sanskrit und den mit ihm verwandten Sprachen,"Bopp, Franz",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000032,08-verh,1836,
31,32,,094927553,"Über den eigenthümlichen Bau des Gehörorganes bei den Cyclostomen, mit Bemerkungen über die ungleiche Ausbildung der Sinnesorgane bei den Myxinoiden. Fortsetzung der vergleichenden Anatomie der Myxinoiden : Auszug","Müller, Johannes",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000034,08-verh,1836,Volltext: 094915113
32,33,,094967407,Vorläufige Mittheilung über die Infusorien der Carisbader Mineralquellen,"Ehrenberg, Christian Gottfried",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000035,08-verh,1836,
37,39,,09497537X,Über die Bedingungen der Integrabilität der Differenzial-Functionen von inehrern Veränderlichen : Auszug,"Dirksen, Enno Heeren",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000040,08-verh,1836,
39,41,,094974969,Über die Darstellung der Geschichte geistiger Entwickelung bestimmter Epochen mit besonderer Beziehung auf die Epoche des siebzehnten Jahrhunderts,"Steffens, Henrich",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000042,08-verh,1836,
42,43,,09491267X,"Über die Krystallform und die Zusammensetzung der sauren schwefelsauren, chlorsauren, mangansauren und chromsauren Salze der Alkalien","Mitscherlich, Eilhard",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000045,08-verh,1836,
45,46,,094946701,"Über das Verhalten der wasserfreien Schwefelsäure gegen einige Chlormetalle und Salze, und über eine Verbindung derselben mit der wasserfreien schweflichten Säure : Auszug","Rose, Heinrich",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000048,08-verh,1836,Fortsetzung: 094975256
48,49,,094975337,Einige Bemerkungen über unbestimmte Gleichungen vom ersten Grade zwischen zwei ganzen Zahlen : Auszug,"Crelle, August Leopold",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000051,08-verh,1836,
50,50,,094975256,"Über das Verhalten der wasserfreien Schwefelsäure gegen einige Chlormetalle und Salze, und über eine Verbindung derselben mit der wasserfreien schweflichten Säure : Auszug","Rose, Heinrich",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000053,08-verh,1836,Hauptteil: 094946701
50,54,,095005994,Über fossile Infusionsthiere,"Ehrenberg, Christian Gottfried",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000058,08-verh,1836,Fortsetzung: 095006001
54,55,,09497487X,Versuch einer systematischen Feststellung der Insecten-Familie: Panorpatae und Auseinandersetzung ihrer Gattungen und Arten : Auszug,"Klug, Friedrich",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000057,08-verh,1836,
55,56,,095006001,Über fossile Infusionsthiere,"Ehrenberg, Christian Gottfried",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000086,08-verh,1836,Hauptteil: 095005994
58,59,,094950458,Auszug aus der Abhandlung über die Gattung Schoenus,"Kunth, Karl Sigismund",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000061,08-verh,1836,Verweis: 094974985
59,60,,094950601,Über ein neues Integral für das Problem der drei Körper unter Annahme der kreisförmigen Bahn des störenden Planeten,"Jacobi, Karl Gustav Jakob",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000062,08-verh,1836,
60,63,,094975299,Über die Abstimmung des Römischen Volks in Comitiis centuriatis oder über die Verbindung der beiden Eintheilungen des Römischen Volks nach Classen und Centurien und nach Tribus : Auszug,"Zumpt, Karl Gottlob",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000063,08-verh,1836,
67,68,,094930562,"Über die Frage, in wie fern die Methode der kleinsten Quadrate bei sehr zahlreichen Beobachtungen unter allen linearen Verbindungen der Bedingungsgleichungen als das vortheilhafteste Mittel zur Bestimmung unbekannter Elemente zu betrachten sey","Dirichlet, Gustav Lejeune",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000070,08-verh,1836,
69,70,,094918120,Über drei Bruchstücke niederrheinischer Gedichte aus dem zwölften und aus dem Anfange des dreizehnten Jahrhunderts : Auszug,"Lachmann, Karl",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000072,08-verh,1836,
71,82,,094964130,Historische Einleitung in die Lehre von den Pollenschläuchen,"Horkel, Johann",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000074,08-verh,1836,
86,87,,09497523X,Über die wahre Natur und Bestimmung der Renten aus Boden- und Kapital - Eigenthume : Auszug,"Hoffmann, Johann Gottfried",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000089,08-verh,1836,
90,91,,094966001,"Über die Volksrechte der Sachsen, Friesen und Thüringer","Eichhorn, Karl Friedrich",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000093,08-verh,1836,
93,95,,094970688,Über den Zusammenhang zwischen der Form und der elektrischen Polarität der Krystalle. Erste Abhandlung: Turmalin : Auszug,"Rose, Gustav",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000096,08-verh,1836,
99,101,,094902933,Über zwei verschiedene Typen in dem Bau der erectilen männlichen Geschlechtsorgane bei den straussartigen Vögeln und über die Entwickelungsformen dieser Organe unter den Wirbelthieren überhaupt : Auszug,"Müller, Johannes",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000102,08-verh,1836,
102,103,,094951837,"Über die Verfassung der Republik Venedig, besonders des Raths der Zehn","Ranke, Leopold von",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000105,08-verh,1836,
107,113,,094949271,Über den feinern Bau der krankhaften Geschwülste,"Müller, Johannes",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000110,08-verh,1836,
113,113,,09495917X,Die Scholien zu des Aeschines Rede über die Gesandtschaft aus Pariser Handschriften (Coislin. 249 =/und Reg. 3003,"Bekker, Immanuel",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000016,08-verh,1836,
114,115,,094975353,Mittheilungen über die in den Feuersteinen bei Delitzsch vorkommenden mikroskopischen Algen und Bryozoen als Begleiter der fossilen Infusorien,"Ehrenberg, Christian Gottfried",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000117,08-verh,1836,
115,119,,094960186,"Vorläufige Anzeige über die Resultate der Untersuchungen zur Vervollständigung der Variationsrechnung, so wie über die Integration der Differentialgleichungen der analytischen Mechanik","Jacobi, Karl Gustav Jakob",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000118,08-verh,1836,
117,117,,094966710,Über den Bau der Farrnkräuter : Zweite Abhandlung. Auszug aus der letzten Hälfte dieser Abhandlung,"Link, Heinrich Friedrich",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000020,08-verh,1836,
223,223,,094912823,Über die Gattung Sterna,"Lichtenstein, Hinrich",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000026,08-verh,1836,
333,333,,094957649,Bestätigung und nähere Bestimmung thierloser lebender Polypenstöcke,"Ehrenberg, Christian Gottfried",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000036,08-verh,1836,
334,334,,094968713,Über spontane Selbsttheilung als characteristischen Unterschied zwischen zweifelhaften Pflanzen und Thieren,"Ehrenberg, Christian Gottfried",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000037,08-verh,1836,
441,441,,094904928,Zur Theorie der Berührungen : Auszug,"Poselger, Friedrich Theodor",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000044,08-verh,1836,
447,447,,094923205,Zur Characteristik der vegetabilischen Organismen in Nordafrika und Westasien,"Ehrenberg, Christian Gottfried",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000050,08-verh,1836,
1105,1105,,094950830,Einfache Beweise der isoperimetrischen Hauptsätze : Auszug,"Steiner, Jakob",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000108,08-verh,1836,
,,,094918724,Über die Cometenerscheinungen des Jahres 1835 : Auszug,"Encke, Johann Franz",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000038,08-verh,1836,
,,,094927162,"Über die verschiedenen Constanten, welche sich auf die geographische Lage von Berlin beziehen, die Werthe der magnetischen Abweichung, Neigung und Intensität, und die mittlere Temperatur und Barometerhöhe, wie sie aus den neusten Beobachtungen sich ergeben","Encke, Johann Franz",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000067,08-verh,1836,
,,,094927081,"Althochdeutsche, dem Anfange des 11ten Jahrhunderts angehörige, Übersetzung und Erläuterung der aristotelischen Abhandlungen: kategoriai und peri hermeneias : Auszug aus der Abhandlung über die Übersetzung von peri hermeneias","Graff, Eberhard Gottlieb",1836,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1836/tif/&pn=0000098,08-verh,1836,Verweis: 094977763
1,2,,094918422,"Über die dem Leo Allatius, als Bevollmächtigten des Papstes Gregor XV zur Übernahme der im J. 1622 dem römischen Stuhle von dem Churfürsten Maximilian von Baiern geschenkten Bibliotheca Palatina, ertheilte Instruction","Wilken, Friedrich",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000002,08-verh,1837,
1,2001,,094931178,"Auffindung des ersten Ei - oder Dotterbläschens in sehr frühen Lebensperioden des weiblichen Körpers und daraus abgeleitete Darstellung der Nothwendigkeit, ausser der bekannten noch eine eigene, bisher in der Physiologie gänzlich unbeachtet gebliebene Lebensperiode im Verlaufe menschlicher Entwickelung anzuerkennen","Carus, Karl Gustav",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000092,08-verh,1837,
2,4,,094961034,Über die Hawaiische Sprache : Auszug,"Chamisso, Adelbert von",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000003,08-verh,1837,
4,7,,094922918,Über das Verhalten des Phosphorwasserstoffgases gegen Quecksilberauflösungen,"Rose, Heinrich",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000005,08-verh,1837,
11,12,,094909253,Argos Panoptes aus Zeugnissen alter Schrift und Kunst ans Licht gestellt : Auszug,"Panofka, Theodor",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000012,08-verh,1837,
13,33,,094957673,"Über die architektonischen Denkmale an der grossen Königsstrasse zwischen Indien, Persien und Baktrien (Tope's)","Ritter, Karl",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000014,08-verh,1837,
33,38,,094928088,Geognostische und physikalische Beobachtungen über die Vulkane des Hochlandes von Quito : Erste Abhandlung,"Humboldt, Alexander von",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000034,08-verh,1837,
38,40,,094923485,Über die Zeitrechnung der Chinesen : Auszug,"Ideler, Ludwig",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000039,08-verh,1837,
41,43,,094919151,Über die Saamenbildung und das Keimen des Genus Pistia,"Horkel, Johann",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000042,08-verh,1837,
43,45,,094942633,"Über ein aus fossilen Infusorien bestehendes, 1832 zu Brod verbacknes Bergmehl von den Grenzen Lapplands in Schweden","Ehrenberg, Christian Gottfried",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000044,08-verh,1837,
45,48,,094968292,Über den Jura in Deutschland : Auszug,"Buch, Leopold von",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000046,08-verh,1837,
50,51,,094962022,"Metrologische Untersuchungen über Gewichte, Münzfüsse und Masse des Alterthums in ihrem Zusammenhange","Böckh, August",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000051,08-verh,1837,
52,53,,094917744,Über zwei neue Coleopterengattungen von Madagascar,"Klug, Friedrich",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000053,08-verh,1837,
54,56,,09496128X,Über eine neue Reihe flüchtiger Chlorverbindungen,"Rose, Heinrich",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000055,08-verh,1837,
57,59,,094975248,"Theorie der Hexakis-Octaëder (Sechsmalachtflächner) des regulären Krystallsystems, entwickelt aus den Dimensionszeichen für ihre Flächen : Auszug","Weiss, Christian Samuel",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000058,08-verh,1837,
59,61,,094975167,Über den aus mikroskopischen Kiesel - Organismen gebildeten Polirschiefer von Oran in Afrika (im Anschluss an eine briefliche Nachricht des Hrn. Agassiz in Neuchâtel),"Ehrenberg, Christian Gottfried",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000060,08-verh,1837,
62,62,,NEU-09494072X-20,Über das Anwachsen von Theilen in den Pflanzen,"Link, Heinrich Friedrich",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000063,08-verh,1837,Volltext: 09494072X
63,67,,094975108,Pascal und die philosophisch-geschichtliche Bedeutung seiner Ansichten : Auszug,"Steffens, Henrich",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000064,08-verh,1837,
69,71,,094963568,Über die Bestimmung der Ausdehnung krystallisirter Körper durch die Wärme,"Mitscherlich, Eilhard",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000070,08-verh,1837,
71,73,,094950539,Über ein im Sommer 1835 zwischen Bonn und Cöln ausgegrabenes Erzgefäss aus römischer Zeit,"Panofka, Theodor",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000072,08-verh,1837,
75,75,,NEU-094954585-21,Beitrag zur ornithologischen Fauna von Californien nebst Bemerkungen über die Artkennzeichen der Pelicane und über einige Vögel von den Sandwich-Inseln,"Lichtenstein, Hinrich",,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000076,08-verh,1837,Volltext: 094954585
77,78,,094970394,Über den Zusammenhang der optischen Eigenschaften der Bergkrystalle mit ihren äussern krystallographischen Kennzeichen,"Dove, Heinrich Wilhelm",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000078,08-verh,1837,
79,81,,09493102X,"Über Form und Ursprung der Medial-Endungen im Sanskrit, Zend, Griechischen und Gothischen","Bopp, Franz",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000080,08-verh,1837,
84,91,,094955387,Über die analytischen Grundgleichungen der Dynamik,"Dirksen, Enno Heeren",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000085,08-verh,1837,
88,88,,094923140,Über Maximum und Minimum des Bogens einer beliebigen Curve im Verhältniss zur zugehörigen Abscisse,"Steiner, Jakob",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000009,08-verh,1837,
95,97,,09496467X,Über das wasserfreie kohlensaure Ammoniak,"Rose, Heinrich",1837,https://digilib.bbaw.de/digitallibrary/digilib.html?fn=silo10/Bibliothek.tiff/08-verh/1837/tif/&pn=0000096,08-verh,1837,
